Season,ID,value_ave_GB,value_JHIM.mx,value_FTCT.mx,value_FZVmx,value_EccDur.mn,value_TTPP.mx,value_tm_CV_SMF1,value_mu.vel_CV_SMF1,value_logAdj_pl.up,value_logAdj_pl.fwd,value_logAdj_pl.side,value_HRmu_perc,value_pl.up_CV_SMR1,value_pl.fwd_CV_SMR1,value_pl.side_CV_SMR1,Zscr_BT_ave_GB,Zscr_BT_JHIM.mx,Zscr_BT_FTCT.mx,Zscr_BT_FZVmx,Zscr_BT_EccDur.mn,Zscr_BT_TTPP.mx,Zscr_BT_tm_CV_SMF1,Zscr_BT_mu.vel_CV_SMF1,Zscr_BT_logAdj_pl.up,Zscr_BT_logAdj_pl.fwd,Zscr_BT_logAdj_pl.side,Zscr_BT_HRmu_perc,Zscr_BT_pl.up_CV_SMR1,Zscr_BT_pl.fwd_CV_SMR1,Zscr_BT_pl.side_CV_SMR1,Zscr_WI_TD_acu7,Zscr_WI_HIR_17_acu7,Zscr_WI_VHSR_25_acu7
2024,31,431,39.6,0.77,2148,496,0.83,,,,,,,,,,-0.57,0.12,-0.76,-0.42,0.73,1.13,,,,,,,,,,1.24,1.92,2.13
2024,36,,36.2,1.24,2526,290,0.45,,,,,,,,,,,-0.62,2.23,0.39,-2.05,-1.93,,,,,,,,,,0.91,1.47,1.75
2024,7,478.5,31.8,0.82,2020,408,0.69,,,,,,,,,,0.04,-1.58,-0.44,-0.69,-0.45,0,,,,,,,,,,0.43,0.31,0.77
2024,1,389.5,39.4,0.89,2268,418,0.65,,,,,,,,,,-1.1,0.08,0,-0.16,-0.32,-0.32,,,,,,,,,,0.54,0.88,1.42
2024,33,458,,,,,,,,,,,,,,,-0.22,,,,,,,,,,,,,,,0.42,0.76,0.6
2024,6,597.5,38.2,1.3,3974,296,0.47,,,,,,,,,,1.57,-0.18,2.61,3.47,-1.97,-1.77,,,,,,,,,,0.75,0.79,1.13
2024,27,442,41.6,0.89,2592,448,0.67,,,,,,,,,,-0.42,0.56,0,0.53,0.09,-0.16,,,,,,,,,,0.54,0.6,1.28
2024,11,433,37.6,1,2850,382,0.6,,,,,,,,,,-0.54,-0.31,0.7,1.08,-0.81,-0.72,,,,,,,,,,1.18,0.89,1.62
2024,10,424.5,,,,,,,,,,,,,,,-0.65,,,,,,,,,,,,,,,1.44,1.29,1.94
2024,19,360,,0.86,1657,332,0.83,,,,,,,,,,-1.48,,-0.19,-1.46,-1.48,1.13,,,,,,,,,,0.52,0.98,1.24
2024,26,453.5,41.8,0.78,2093,544,,,,,,,,,,,-0.28,0.6,-0.69,-0.53,1.38,,,,,,,,,,,1.12,1.24,1.59
2024,2,398,37.1,0.8,2083,464,0.73,,,,,,,,,,-0.99,-0.42,-0.57,-0.55,0.3,0.33,,,,,,,,,,0.97,1.36,1.87
2024,48,555.5,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,,,-1,-0.41,-0.36
2024,14,522.5,48.7,1.02,2535,416,0.63,,,,,,,,,,0.61,2.11,0.83,0.41,-0.35,-0.48,,,,,,,,,,1.06,1.49,1.65
2024,44,495.5,39.9,0.69,1518,526,0.88,,,,,,,,,,0.26,0.19,-1.27,-1.76,1.14,1.54,,,,,,,,,,1.4,1,1.32
2024,12,405,,,,,,,,,,,,,,,-0.9,,,,,,,,,,,,,,,-1.52,-0.77,-0.06
2024,35,,40.1,1.15,2647,342,0.55,,,,,,,,,,,0.23,1.66,0.65,-1.35,-1.13,,,,,,,,,,0.81,0.65,0.98
2024,40,261,37.2,0.66,1669,564,0.89,,,,,,,,,,-2.74,-0.4,-1.46,-1.44,1.65,1.62,,,,,,,,,,0.92,1.29,2.06
2024,17,395,40.2,1,2604,398,0.6,,,,,,,,,,-1.03,0.25,0.7,0.56,-0.59,-0.72,,,,,,,,,,0.31,0.46,-0.17
2024,42,538.5,39.1,1.11,2138,332,0.58,,,,,,,,,,0.81,0.01,1.4,-0.44,-1.48,-0.88,,,,,,,,,,1.02,1.25,1.24
2024,28,373,34.3,0.77,2079,442,0.68,,,,,,,,,,-1.31,-1.03,-0.76,-0.56,0,-0.08,,,,,,,,,,0.85,1.31,1.01
2024,22,,29.5,0.8,1994,476,0.73,,,,,,,,,,,-2.08,-0.57,-0.74,0.46,0.33,,,,,,,,,,1.21,1.21,1.96
2024,8,545.5,37.4,0.76,1686,502,0.73,,,,,,,,,,0.9,-0.36,-0.82,-1.4,0.81,0.33,,,,,,,,,,0.5,1.05,0.74
2024,32,470,38.9,0.9,2769,408,0.66,,,,,,,,,,-0.07,-0.03,0.07,0.91,-0.45,-0.24,,,,,,,,,,0.95,1.57,1.45
2024,25,386.5,,,,,,,,,,,,,,,-1.14,,,,,,,,,,,,,,,-0.75,-0.57,0.22
2024,38,520,37.7,0.96,2551,384,0.59,,,,,,,,,,0.58,-0.29,0.45,0.44,-0.78,-0.8,,,,,,,,,,0.98,1.17,0.45
2024,23,629,42.3,0.86,3045,442,0.67,,,,,,,,,,1.97,0.71,-0.19,1.49,0,-0.16,,,,,,,,,,1.24,1.54,0.72
2024,18,571,38.7,0.8,2423,488,0.75,,,,,,,,,,1.23,-0.07,-0.57,0.17,0.63,0.49,,,,,,,,,,1.18,1.47,1.06
2024,9,567.5,37.8,0.82,2692,474,0.68,,,,,,,,,,1.18,-0.27,-0.44,0.74,0.44,-0.08,,,,,,,,,,0.95,1,1.38
2024,21,562.5,36.8,1.11,2575,342,0.51,,,,,,,,,,1.12,-0.49,1.4,0.49,-1.35,-1.45,,,,,,,,,,0.44,0.37,1.46
2024,13,391.5,,,,,,,,,,,,,,,-1.07,,,,,,,,,,,,,,,1.05,1.31,1.78
2024,49,498,36.6,0.67,2791,504,0.89,,,,,,,,,,0.29,-0.53,-1.39,0.95,0.84,1.62,,,,,,,,,,0.27,0.51,0.47
2024,41,425,,,,,,,,,,,,,,,-0.64,,,,,,,,,,,,,,,1.12,1.69,2.07
2024,45,413,36.8,0.66,1785,574,0.83,,,,,,,,,,-0.8,-0.49,-1.46,-1.19,1.79,1.13,,,,,,,,,,1.34,1.33,1
2024,29,415,48.6,0.9,2056,488,0.71,,,,,,,,,,-0.77,2.08,0.07,-0.61,0.63,0.16,,,,,,,,,,1.03,1.39,0.65
2024,37,,33.6,1,2713,372,0.62,,,,,,,,,,,-1.19,0.7,0.79,-0.94,-0.56,,,,,,,,,,-0.21,0.49,0.06
2024,4,543,38.7,0.98,2218,370,0.61,4.6,26.05,0.824,0.304,0.403,75.6,12.66,6.67,5.86,0.87,-0.07,0.58,-0.27,-0.97,-0.64,0.23,0.33,-0.45,-0.35,0.21,-0.07,-1.57,-1.46,-1.36,1.08,0.92,0.81
2024,36,,35,1.19,2470,296,0.42,,,,,,73.8,17,8.41,6.82,,-0.88,1.91,0.27,-1.97,-2.18,,,,,,-0.49,-0.14,-0.41,-0.74,1.44,1.68,1.31
2024,5,,,,,,,,,,,,75.8,,6.98,,,,,,,,,,,,,-0.02,,-1.27,,1.5,0.71,0.97
2024,22,,29,0.81,2080,474,0.69,,,,,,76,,9.95,6.97,,-2.19,-0.5,-0.56,0.44,0,,,,,,0.03,,0.52,-0.65,1.94,1.53,2.13
2024,13,392.5,,,,,,3.69,26.66,0.757,0.318,0.283,76.9,15.36,8.89,7.68,-1.06,,,,,,-0.38,0.56,-0.8,-0.28,-0.43,0.24,-0.68,-0.12,-0.19,1.42,1.53,1.41
2024,23,596.5,39.9,0.83,2950,464,0.67,4.53,24.96,0.762,,0.223,78.5,13.07,6.55,6.69,1.56,0.19,-0.38,1.29,0.3,-0.16,0.18,-0.07,-0.77,,-0.75,0.61,-1.44,-1.53,-0.83,1.21,1.54,1.2
2024,49,524,32.9,0.6,2964,568,0.85,,,,,,75.4,11.42,7.43,5.55,0.63,-1.34,-1.84,1.32,1.7,1.29,,,,,,-0.12,-1.98,-1,-1.56,0.7,0.2,0.87
2024,38,565,39.6,0.98,2510,370,0.56,,,,,,77.4,,,,1.15,0.12,0.58,0.36,-0.97,-1.05,,,,,,0.35,,,,1.32,1.12,1.02
2024,17,414,39.4,0.92,2554,418,0.59,3.99,24.79,0.565,0.189,0.272,79,16.75,9.63,9.39,-0.78,0.08,0.19,0.45,-0.32,-0.8,-0.18,-0.14,-1.8,-0.96,-0.49,0.73,-0.23,0.33,0.91,0.86,0.57,0.36
2024,16,513.5,37.6,0.83,2406,392,0.67,2.75,26.97,0.73,0.316,0.186,75.2,18.31,9.05,7,0.49,-0.31,-0.38,0.13,-0.67,-0.16,-1,0.67,-0.94,-0.29,-0.95,-0.16,0.29,-0.02,-0.63,0.22,-0.07,0.02
2024,1,400.5,,,,,,5.36,25.17,0.893,0.055,0.145,68.8,18.42,9.34,8.34,-0.96,,,,,,0.73,0,-0.09,-1.66,-1.17,-1.67,0.32,0.15,0.24,0.83,0.72,0.5
2024,37,412,,,,,,,,,,,71.8,13.75,6.71,6.72,-0.81,,,,,,,,,,,-0.96,-1.21,-1.44,-0.81,-0.28,-0.17,0.15
2024,18,607,39.8,0.78,2424,494,0.75,,,,,,75.6,22.8,9.5,12.11,1.69,0.17,-0.69,0.17,0.71,0.49,,,,,,-0.07,1.77,0.25,2.66,0.96,1.14,1.27
2024,7,508,30.2,0.78,1921,422,0.64,4.5,25.64,0.776,,,75.5,12.93,7.24,6.16,0.42,-1.93,-0.69,-0.9,-0.27,-0.4,0.16,0.18,-0.7,,,-0.09,-1.48,-1.12,-1.17,0.99,1.07,1.1
2024,41,418,,,,,,5.04,25.1,0.996,,0.437,71,20.74,8.66,7.35,-0.73,,,,,,0.52,-0.02,0.45,,0.39,-1.15,1.09,-0.26,-0.4,1.61,1.65,0.84
2024,2,390,34.8,0.69,1928,500,0.77,5.97,23.97,0.995,0.351,0.586,,21.9,8.82,9.65,-1.09,-0.92,-1.27,-0.88,0.79,0.65,1.13,-0.44,0.44,-0.11,1.19,,1.47,-0.16,1.08,1.02,1.21,1.57
2024,21,578.5,36.4,1.03,2398,358,0.56,2.94,27.24,0.986,,0.317,68.9,21.29,9.94,11.69,1.33,-0.58,0.89,0.12,-1.13,-1.05,-0.87,0.77,0.4,,-0.25,-1.65,1.27,0.52,2.39,0.68,0.98,0.53
2024,33,486,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,-0.38,0.34,1.69
2024,45,396,,,,,,,,,,,80,,,,-1.01,,,,,,,,,,,0.97,,,,1.36,1.42,0.92
2024,9,571,36.3,0.85,2724,448,0.65,4.71,24.43,0.565,0.074,0.296,69.4,14.72,6.92,7.25,1.23,-0.6,-0.25,0.81,0.09,-0.32,0.3,-0.27,-1.8,-1.56,-0.36,-1.53,-0.89,-1.31,-0.47,0.89,0.59,1.21
2024,40,286.5,37.9,0.67,1523,540,0.9,3.82,26,0.957,0.552,0.588,77.9,16.49,12.34,9.25,-2.42,-0.25,-1.39,-1.75,1.33,1.7,-0.29,0.31,0.25,0.94,1.2,0.47,-0.31,1.97,0.82,1.43,1.26,1.94
2024,27,516.5,40,0.88,2592,450,0.72,3.75,25.91,1.026,0.42,0.074,72.6,15.69,10.21,6.77,0.53,0.21,-0.06,0.53,0.11,0.24,-0.34,0.28,0.61,0.25,-1.55,-0.77,-0.58,0.68,-0.78,0.93,0.41,0.65
2024,28,357.5,32.6,0.72,1886,460,0.74,5.12,25.29,0.789,0.064,0.529,72,17.43,6.98,8.87,-1.51,-1.4,-1.08,-0.97,0.25,0.41,0.57,0.05,-0.63,-1.61,0.89,-0.92,0,-1.27,0.58,1.3,1.33,1.37
2024,19,424.5,32.9,0.83,1952,406,0.75,6.48,26.07,0.84,0.21,0.282,72.3,18.08,7.98,8.58,-0.65,-1.34,-0.38,-0.83,-0.48,0.49,1.47,0.34,-0.37,-0.85,-0.43,-0.85,0.21,-0.67,0.39,0.88,1.09,1.42
2024,12,480.5,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,-2.19,-1.33,-1.2
2024,8,527,36.7,0.79,1544,446,0.8,5.46,24.64,0.853,0.311,0.361,68.5,20.81,7.44,7.82,0.67,-0.51,-0.63,-1.7,0.06,0.89,0.8,-0.19,-0.3,-0.32,-0.01,-1.74,1.11,-1,-0.1,0.9,1.4,0.67
2024,32,440.5,39.3,0.88,2895,428,0.64,4.99,24.55,0.971,0.272,0.218,78.9,15.67,6.65,6.75,-0.44,0.06,-0.06,1.18,-0.18,-0.4,0.48,-0.23,0.32,-0.52,-0.78,0.71,-0.58,-1.47,-0.79,1.33,1.61,1.52
2024,42,543,37,0.98,2039,384,0.6,2.85,28.28,0.48,0.242,0.244,75.7,16.74,8.86,6.47,0.87,-0.44,0.58,-0.65,-0.78,-0.72,-0.93,1.16,-2.24,-0.68,-0.64,-0.05,-0.23,-0.14,-0.97,1.46,1.67,1.34
2024,11,364,36.9,0.92,2728,402,0.67,5.02,25.43,,0.111,0.222,81.8,16.12,8.84,6.32,-1.42,-0.47,0.19,0.82,-0.54,-0.16,0.5,0.1,,-1.36,-0.76,1.39,-0.43,-0.15,-1.06,1.57,1.9,1.37
2024,6,592.5,36.4,1.2,3413,316,0.6,3.11,26.95,0.844,0.194,0.253,75.9,19.42,9.42,8.75,1.5,-0.58,1.97,2.28,-1.7,-0.72,-0.76,0.67,-0.34,-0.93,-0.59,0,0.65,0.2,0.5,1.23,0.82,1.29
2024,35,,40.3,1.12,2710,344,0.49,,,,,,80.2,20.04,10.32,7.76,,0.28,1.47,0.78,-1.32,-1.61,,,,,,1.01,0.86,0.75,-0.14,0.95,1.43,0.33
2024,24,529,38.3,0.74,2652,576,0.85,4.63,25.1,0.988,0.35,0.424,76.8,21.34,10.98,13.21,0.69,-0.16,-0.95,0.66,1.81,1.29,0.25,-0.02,0.41,-0.11,0.32,0.21,1.29,1.14,3.37,0.95,0.95,2.13
2024,29,457.5,45.6,0.83,1998,502,0.75,3.5,29.4,0.731,0.092,0.317,75,14.53,8,7.66,-0.23,1.43,-0.38,-0.74,0.81,0.49,-0.5,1.57,-0.93,-1.46,-0.25,-0.21,-0.96,-0.66,-0.2,1.12,1.32,0.65
2024,10,446.5,,,,,,3.53,27.3,1.404,0.381,0.547,75,17.99,9.48,,-0.37,,,,,,-0.48,0.8,2.58,0.05,0.98,-0.21,0.18,0.24,,1.85,1.03,1.43
2024,44,425.5,39.4,0.71,1569,506,0.83,4.1,27.7,1.038,,0.158,77.7,18.92,8.92,7.39,-0.64,0.08,-1.14,-1.65,0.87,1.13,-0.1,0.94,0.67,,-1.1,0.42,0.49,-0.1,-0.38,1.52,0.99,1.29
2024,14,547.5,48.3,1.03,2579,394,0.61,2.77,26.66,0.607,0.38,0.223,80.2,14.46,9.16,7.05,0.93,2.02,0.89,0.5,-0.64,-0.64,-0.98,0.56,-1.58,0.04,-0.75,1.01,-0.98,0.04,-0.59,1,1.06,1.31
2024,47,412.5,43.6,0.81,1873,486,0.75,4.71,25.97,1.119,0.464,0.323,76.2,20.09,8.72,9.64,-0.8,0.99,-0.5,-1,0.6,0.49,0.3,0.3,1.09,0.48,-0.22,0.07,0.87,-0.22,1.07,1.56,1.67,1.87
2024,25,,,,,,,4.92,21.64,0.677,0.198,0.099,,,,,,,,,,,0.44,-1.31,-1.22,-0.91,-1.41,,,,,0.3,0.11,0.86
2024,48,538.5,,,,,,,,,,,,,,,0.81,,,,,,,,,,,,,,,-2.06,-1.19,-0.79
2024,31,,36.2,0.73,1957,504,0.8,6.82,22.62,0.834,0.322,0.05,77.5,17.29,9.89,6.4,,-0.62,-1.01,-0.82,0.84,0.89,1.7,-0.94,-0.4,-0.26,-1.67,0.38,-0.05,0.49,-1.01,1.16,1.47,1.26
2024,11,406.5,,,,,,,,,,,,,,,-0.88,,,,,,,,,,,,,,,1.91,2.17,1.68
2024,26,432.5,,,,,,,,,,,,,,,-0.55,,,,,,,,,,,,,,,-0.81,-0.51,-0.35
2024,23,569,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,1.64,1.87,2.81
2024,2,368.5,,,,,,,,,,,,,,,-1.37,,,,,,,,,,,,,,,1.23,1.08,1.34
2024,4,592.5,38.6,0.99,2214,416,0.63,,,,,,,,,,1.5,-0.1,0.64,-0.28,-0.35,-0.48,,,,,,,,,,0.98,0.34,1.4
2024,12,458.5,,,,,,,,,,,,,,,-0.21,,,,,,,,,,,,,,,-1.05,-1.02,-1.2
2024,25,377.5,,,,,,,,,,,,,,,-1.25,,,,,,,,,,,,,,,0.91,0.92,1.07
2024,32,448,40.7,0.92,2860,414,0.61,,,,,,,,,,-0.35,0.36,0.19,1.1,-0.37,-0.64,,,,,,,,,,1.2,0.46,0.94
2024,14,544.5,48.8,0.95,2234,424,,,,,,,,,,,0.89,2.13,0.39,-0.23,-0.24,,,,,,,,,,,0.68,0.35,1.47
2024,47,384,45.2,0.87,2045,464,0.81,,,,,,,,,,-1.17,1.34,-0.12,-0.64,0.3,0.97,,,,,,,,,,1.46,1.24,1.98
2024,8,539.5,37.4,0.89,1709,414,0.6,,,,,,,,,,0.83,-0.36,0,-1.35,-0.37,-0.72,,,,,,,,,,1.02,0.58,0.82
2024,29,479,48,0.85,1972,496,0.78,,,,,,,,,,0.05,1.95,-0.25,-0.79,0.73,0.73,,,,,,,,,,1.19,0.72,1.05
2024,31,,39.7,0.79,2158,504,0.79,,,,,,,,,,,0.14,-0.63,-0.39,0.84,0.81,,,,,,,,,,1.07,0.4,0.12
2024,27,385,41.6,0.82,2517,484,0.74,,,,,,,,,,-1.15,0.56,-0.44,0.37,0.57,0.41,,,,,,,,,,0.93,0.04,0.93
2024,15,,35.9,,2395,564,0.95,,,,,,,,,,,-0.68,,0.11,1.65,2.1,,,,,,,,,,0.98,0.73,0.92
2024,48,529,,,,,,,,,,,,,,,0.69,,,,,,,,,,,,,,,-0.96,-1.19,-0.79
2024,2,371.5,35,0.74,1952,482,0.89,,,,,,,,,,-1.33,-0.88,-0.95,-0.83,0.54,1.62,,,,,,,,,,0.86,0.59,0.63
2024,16,539.5,40.6,1.04,2854,356,0.63,,,,,,,,,,0.83,0.34,0.96,1.09,-1.16,-0.48,,,,,,,,,,1.26,0.78,1.43
2024,6,586.5,38.3,1.22,3422,324,0.53,,,,,,,,,,1.43,-0.16,2.1,2.3,-1.59,-1.29,,,,,,,,,,-0.26,0.1,0.52
2024,10,418.5,,,,,,,,,,,,,,,-0.73,,,,,,,,,,,,,,,1.52,0.19,2.06
2024,38,533,40.8,0.98,2449,390,,,,,,,,,,,0.74,0.38,0.58,0.23,-0.7,,,,,,,,,,,0.91,0.51,1.46
2024,18,585,39.6,0.79,2320,504,0.71,,,,,,,,,,1.41,0.12,-0.63,-0.05,0.84,0.16,,,,,,,,,,0.67,0.27,1.52
2024,45,380.5,,,,,,,,,,,,,,,-1.21,,,,,,,,,,,,,,,0.29,0,-0.13
2024,1,401.5,39.3,0.89,2415,420,0.64,,,,,,,,,,-0.94,0.06,0,0.15,-0.29,-0.4,,,,,,,,,,0.52,0.1,0.44
2024,23,661,42.7,0.86,3146,466,0.65,,,,,,,,,,2.38,0.8,-0.19,1.71,0.33,-0.32,,,,,,,,,,1.31,0.69,1.58
2024,21,562.5,35,1.08,2444,344,0.53,,,,,,,,,,1.12,-0.88,1.21,0.21,-1.32,-1.29,,,,,,,,,,0.76,1.08,1.41
2024,26,420.5,43.4,0.8,2148,522,0.8,,,,,,,,,,-0.7,0.95,-0.57,-0.42,1.08,0.89,,,,,,,,,,-1.1,-0.63,-0.51
2024,28,,34.3,0.77,2131,464,0.71,,,,,,,,,,,-1.03,-0.76,-0.45,0.3,0.16,,,,,,,,,,0.88,0.55,1.61
2024,11,416.5,39.6,1.09,3192,366,0.57,,,,,,,,,,-0.75,0.12,1.27,1.81,-1.02,-0.97,,,,,,,,,,1.69,1.79,1.5
2024,44,480.5,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,0.58,0.95,0.55
2024,41,418.5,,,,,,,,,,,,,,,-0.73,,,,,,,,,,,,,,,1.53,0.79,0.57
2024,33,413,,,,,,,,,,,,,,,-0.8,,,,,,,,,,,,,,,-1.39,-0.72,0.28
2024,36,,35.5,1.21,2498,288,0.44,,,,,,,,,,,-0.77,2.04,0.33,-2.07,-2.01,,,,,,,,,,1.02,0.58,0.73
2024,7,497,28.4,0.83,2027,404,0.63,,,,,,,,,,0.28,-2.32,-0.38,-0.67,-0.51,-0.48,,,,,,,,,,1.36,1.25,1.77
2024,37,416,,,,,,,,,,,,,,,-0.76,,,,,,,,,,,,,,,1.3,0.28,0.96
2024,49,498.5,33,0.6,2738,574,0.87,,,,,,,,,,0.3,-1.32,-1.84,0.84,1.79,1.45,,,,,,,,,,0.84,-0.12,1.08
2024,9,567.5,38.7,0.87,2782,440,0.68,,,,,,,,,,1.18,-0.07,-0.12,0.93,-0.02,-0.08,,,,,,,,,,0.62,-0.12,0.39
2024,24,562.5,37.8,0.76,2552,532,0.87,,,,,,,,,,1.12,-0.27,-0.82,0.44,1.22,1.45,,,,,,,,,,0.13,0.16,0.87
2024,35,,42.1,1.16,2716,346,0.47,,,,,,,,,,,0.67,1.72,0.79,-1.29,-1.77,,,,,,,,,,0.87,1.47,0.57
2024,17,470,44.7,1.12,2983,376,0.56,,,,,,,,,,-0.07,1.23,1.47,1.36,-0.89,-1.05,,,,,,,,,,1.04,0.24,0.68
2024,22,,29.4,0.77,2058,488,0.72,,,,,,,,,,,-2.1,-0.76,-0.61,0.63,0.24,,,,,,,,,,1.54,0.53,1.17
2024,19,389,36.1,0.75,1647,486,0.89,,,,,,,,,,-1.1,-0.64,-0.89,-1.48,0.6,1.62,,,,,,,,,,0.63,0.27,1.28
2024,13,397.5,,,,,,,,,,,,,,,-0.99,,,,,,,,,,,,,,,1.33,1.1,1.16
2024,4,559.5,36,0.87,2118,424,0.68,3.09,28.36,0.954,0.432,0.455,,,,,1.08,-0.66,-0.12,-0.48,-0.24,-0.08,-0.77,1.19,0.23,0.32,0.49,,,,,-0.79,-0.75,-0.85
2024,31,440.5,40.5,0.77,1986,512,0.81,5.67,23.49,1.04,0.373,0.397,,,,,-0.44,0.32,-0.76,-0.76,0.95,0.97,0.93,-0.62,0.68,0.01,0.18,,,,,-0.4,-0.17,-0.07
2024,10,442,,,,,,2.98,28.72,1.386,0.587,0.886,,,,,-0.42,,,,,,-0.85,1.32,2.48,1.13,2.79,,,,,-0.31,-0.52,0.08
2024,14,543,46.3,0.93,2233,432,0.68,3.73,25.36,0.66,,0.26,,,,,0.87,1.58,0.26,-0.23,-0.13,-0.08,-0.35,0.08,-1.3,,-0.55,,,,,-0.73,-0.7,-0.34
2024,18,585,39.9,0.87,2502,456,0.75,5.21,23.22,0.855,0.352,0.494,,,,,1.41,0.19,-0.12,0.34,0.19,0.49,0.63,-0.72,-0.29,-0.1,0.7,,,,,-0.56,-0.63,-0.43
2024,42,613,,,,,,,,,,,,,,,1.77,,,,,,,,,,,,,,,-2.44,-1.07,-1.4
2024,9,583,37.5,0.83,2536,482,,3.32,26.99,0.926,0.351,0.524,,,,,1.38,-0.34,-0.38,0.41,0.54,,-0.62,0.68,0.08,-0.11,0.86,,,,,-0.65,-0.69,-0.54
2024,49,535.5,33.8,0.57,2724,622,0.98,6.42,20.78,1.4,0.613,0.619,,,,,0.77,-1.14,-2.03,0.81,2.43,2.34,1.43,-1.62,2.56,1.26,1.37,,,,,-0.15,-0.71,-0.75
2024,17,465,37.6,0.83,2327,470,0.67,3.16,27.04,0.94,0.862,0.593,,,,,-0.13,-0.31,-0.38,-0.03,0.38,-0.16,-0.73,0.7,0.16,2.57,1.23,,,,,-0.4,-0.62,-0.1
2024,15,,,,,,,2.15,26.09,1.321,0.505,0.73,,,,,,,,,,,-1.4,0.35,2.15,0.7,1.96,,,,,0.62,-0.17,0.14
2024,35,,39.4,1.15,2565,342,0.49,4.75,23.12,1.057,0.653,0.655,,,,,,0.08,1.66,0.47,-1.35,-1.61,0.33,-0.76,0.77,1.47,1.56,,,,,0.22,-0.02,0.08
2024,41,381,,,,,,4.46,23.72,1.077,0.366,0.496,,,,,-1.21,,,,,,0.13,-0.53,0.87,-0.03,0.71,,,,,0,-0.11,-0.29
2024,32,444,40.8,0.86,2797,430,0.64,7.49,21.97,0.855,0.336,0.309,,,,,-0.4,0.38,-0.19,0.97,-0.16,-0.4,2.14,-1.18,-0.29,-0.19,-0.29,,,,,-0.44,-0.49,-0.73
2024,47,414.5,44.7,0.89,2035,450,0.66,2.03,28.92,0.854,0.401,0.518,,,,,-0.78,1.23,0,-0.66,0.11,-0.24,-1.47,1.4,-0.29,0.15,0.83,,,,,0.25,-0.28,-0.41
2024,21,593.5,37.9,0.95,2337,,0.61,1.76,30.58,1.164,0.572,0.614,,,,,1.52,-0.25,0.39,-0.01,,-0.64,-1.65,2.01,1.33,1.05,1.34,,,,,-0.56,-0.62,-0.84
2024,38,515,42.4,1.06,2702,356,0.56,2.9,26.61,1.17,0.547,0.642,,,,,0.51,0.73,1.08,0.76,-1.16,-1.05,-0.9,0.54,1.36,0.92,1.49,,,,,-0.48,-0.44,-0.08
2024,2,497.5,34.8,0.77,1969,470,0.71,7.69,20.14,0.979,0.462,0.388,,,,,0.29,-0.92,-0.76,-0.8,0.38,0.16,2.27,-1.86,0.36,0.47,0.13,,,,,-0.57,-0.44,-0.51
2024,33,485,41.2,0.78,2123,506,0.83,,,,,,,,,,0.13,0.47,-0.69,-0.47,0.87,1.13,,,,,,,,,,-0.1,-1.09,-0.93
2024,22,,26.9,0.77,2041,478,0.72,2.61,27.75,1.13,0.396,0.546,,,,,,-2.65,-0.76,-0.64,0.49,0.24,-1.09,0.96,1.15,0.13,0.98,,,,,0.29,-0.08,-0.1
2024,27,403,44.1,0.96,2704,420,0.66,6.34,21.99,1.145,0.581,0.584,,,,,-0.92,1.1,0.45,0.77,-0.29,-0.24,1.38,-1.18,1.23,1.1,1.18,,,,,-0.65,-0.66,-0.2
2024,28,378,34.2,0.81,2032,434,0.71,3.14,26.94,0.803,0.428,0.612,,,,,-1.24,-1.05,-0.5,-0.66,-0.1,0.16,-0.74,0.66,-0.56,0.29,1.33,,,,,-0.58,-0.58,-0.45
2024,23,622.5,41.1,0.83,3126,472,0.67,2.14,24.86,0.953,0.109,0.344,,,,,1.89,0.45,-0.38,1.67,0.41,-0.16,-1.4,-0.11,0.22,-1.37,-0.1,,,,,0.12,-0.59,-0.04
2024,44,446,36.4,0.69,1513,520,0.81,2.83,25.54,0.846,0.144,0.267,,,,,-0.37,-0.58,-1.27,-1.77,1.06,0.97,-0.95,0.14,-0.33,-1.19,-0.51,,,,,-0.45,-0.23,-0.46
2024,19,444,31.9,0.78,2053,490,,5.62,24.08,1.025,0.441,0.453,,,,,-0.4,-1.56,-0.69,-0.62,0.65,,0.9,-0.4,0.6,0.36,0.48,,,,,-0.87,-0.77,-0.74
2024,46,,46.9,0.93,2173,428,0.7,,,,,,,,,,,1.71,0.26,-0.36,-0.18,0.08,,,,,,,,,,-1.85,-1.1,-0.93
2024,6,623.5,39.7,1.17,3263,334,0.53,2.09,28.68,0.874,0.29,0.258,,,,,1.9,0.14,1.78,1.96,-1.45,-1.29,-1.43,1.31,-0.19,-0.43,-0.56,,,,,-1.2,-0.41,0.18
2024,37,441.5,33.7,0.91,2562,382,0.6,2.64,24.67,0.973,0.676,0.189,,,,,-0.43,-1.16,0.13,0.47,-0.81,-0.72,-1.07,-0.18,0.33,1.59,-0.93,,,,,-0.28,-0.31,-0.16
2024,11,429.5,38.4,0.97,2953,394,0.55,7.24,21.05,1.113,0.289,0.297,,,,,-0.58,-0.14,0.51,1.3,-0.64,-1.13,1.97,-1.52,1.06,-0.43,-0.35,,,,,-0.08,-0.2,0.13
